0,Title,Enrollment,Stars,Link,Website
8921,Build 2 Huge 3D Games in Unity: Complete C# & Blender Models,480,4.4,https://www.udemy.com/course/gamedevelopmentfundamentals/,Udemy
8922,Learn how to make iPhone/android 2D Games without coding,480,4.1,https://www.udemy.com/course/nocode2dgames/,Udemy
8923,Automated Trading Strategies using C# and NinjaTrader 7,479,4,https://www.udemy.com/course/csharpninjatrading/,Udemy
8924,Design Patterns In C++ OOP/UML for C++ Projects/Architecture,479,2.5,https://www.udemy.com/course/design-patterns-through-cpp/,Udemy
8925,Introduction to voice interface design,479,3.7,https://www.udemy.com/course/voice-interface-design/,Udemy
8926,JavaScript For Beginners Most essential & important concepts,479,3.2,https://www.udemy.com/course/javascript-101-the-essential-concepts/,Udemy
8927,Master Teradata- A Complete Course on Teradata,479,3.3,https://www.udemy.com/course/master-teradata-a-complete-course-on-teradata/,Udemy
8928,Music Streaming Application in Xamarin Forms,479,4.5,https://www.udemy.com/course/music-streaming-in-xamarin-forms/,Udemy
8929,The basic beginners guide on JavaScript 2020,478,4.5,https://www.udemy.com/course/the-basic-beginners-js/,Udemy
8930,The basic beginners guide on JavaScript 2020,478,4.5,https://www.udemy.com/course/the-basic-beginners-js/,Udemy
8931,React Master Class - Learn By Coding Components,477,4.2,https://www.udemy.com/course/reactjs-beyond-the-basics/,Udemy
8932,SwiftUI : iOS Mobil Uygulama Seviye 2,477,4.8,https://www.udemy.com/course/swiftui-ios-mobil-uygulama-seviye-2/,Udemy
8933,Inverters Design (SVPWM) MATLAB/Simulink,476,3.3,https://www.udemy.com/course/inverters-design-svpwm-matlabsimulink/,Udemy
8934,Kubernetes + Docker Complete Course - 2 in 1 Hands On!,476,3.8,https://www.udemy.com/course/kubernetes-tutorial/,Udemy
8935,"Learn Full-Stack Vue, .NET Core, PostgreSQL Web Development",476,4.5,https://www.udemy.com/course/learn-full-stack-vue-net-core-postgres/,Udemy
8936,Practical Offensive Security With Python,476,3.3,https://www.udemy.com/course/python-malware/,Udemy
8937,Unity Games Lock and Unlock System - Build Pokémon Ball Game,476,4.1,https://www.udemy.com/course/unity-games-lock-and-unlock-system-course/,Udemy
8938,Computer Science 101: Intro to Java & Algorithms,475,3,https://www.udemy.com/course/computerscience101/,Udemy
8939,Create and Deploy Java EE 8 Apps on Docker and Kubernetes,475,4,https://www.udemy.com/course/create-and-deploy-java-ee-8-apps-on-docker-and-kubernetes/,Udemy
8940,How to Build a Registration & Login System,475,3.8,https://www.udemy.com/course/how-to-build-a-registration-login-system-with-codeigniter/,Udemy
8941,Learn to Build Some Shooter Games with Unity® and Blender!,475,4.4,https://www.udemy.com/course/learn-to-build-some-shooter-games-with-unity-and-blender/,Udemy
8942,WebServices Performance Testing Using Loadrunner(SOAP &REST),475,4.2,https://www.udemy.com/course/webservices-performance-testing-using-loadrunner-soap-restful/,Udemy
8943,Learn SASS and SCSS,473,3.5,https://www.udemy.com/course/learn-sass-and-scss/,Udemy
8944,Learning Path: Delphi: Cross-Platform Apps with Delphi,473,3.8,https://www.udemy.com/course/learning-path-delphi-cross-platform-apps-with-delphi/,Udemy
8945,How to Build an Instagram Clone w/ React Native & Firebase,472,4.1,https://www.udemy.com/course/part-1-how-to-build-instagram-react-native-firebase/,Udemy
8946,Learning Path: Django: Modern Web Development with Django,472,3.6,https://www.udemy.com/course/learning-path-django-modern-web-development-with-django/,Udemy
8947,Let's develop a message-driven microservices application,472,4.4,https://www.udemy.com/course/fullstack-microservices-course/,Udemy
8948,"Python: Solved Interview Ques on Algorithms, Data Structures",472,3.8,https://www.udemy.com/course/python-solved-interview-ques-on-algorithms-data-structures/,Udemy
8949,Beginners Guide to Electron Framework,471,3.6,https://www.udemy.com/course/beginners-guide-to-electron-framework/,Udemy
8950,Applied Data Science COVID-19 data analysis,470,4.6,https://www.udemy.com/course/applied-data-science-covid-19-prototype/,Udemy
8951,Build your first game with RPG Maker MV,470,4.5,https://www.udemy.com/course/build-your-first-game-with-rpg-maker-mv/,Udemy
8952,Create An App For Your Business in Swift,470,4.6,https://www.udemy.com/course/create-an-app-for-your-business-in-swift-and-ios-8/,Udemy
8953,Mobile App Design in Sencha Touch From Scratch,470,3.8,https://www.udemy.com/course/sencha-touch/,Udemy
8954,Advanced React (Render Performance Best Practices Patterns),469,4.3,https://www.udemy.com/course/advanced-react-render-performance-best-practices-patterns/,Udemy
8955,JavaScript Tricks,469,4.8,https://www.udemy.com/course/javascript-tricks/,Udemy
8956,Introduction to GRUNT js,467,3.9,https://www.udemy.com/course/grunt-js/,Udemy
8957,Unity 5 pro multiplayer combat using melee & ranged weapons,467,4.1,https://www.udemy.com/course/unity-5-pro-multiplayer-combat-using-melee-ranged-weapons/,Udemy
8958,Learn Restful Api's with Asp.Net Core 5.0 2020,466,4.5,https://www.udemy.com/course/learn-restful-apis-with-aspnet-core-5/,Udemy
8959,"SSAS Azure, Tabular SSAS, Data Migration, and Administration",466,3.7,https://www.udemy.com/course/ssas-azure-sql-azure-fast-track-data-analytics-on-azure/,Udemy
8960,CakePHP 3 for Beginners,465,2.4,https://www.udemy.com/course/cakephp-version-3-for-beginners/,Udemy
8961,CakePHP 3 for Beginners,465,2.4,https://www.udemy.com/course/cakephp-version-3-for-beginners/,Udemy
8962,Create Advanced & Modern User Interface In JavaFX,465,3.9,https://www.udemy.com/course/android-material-design-clone-for-javafx-create-pretty-app/,Udemy
8963,How to Create a Money Making Wordpress Plugin,465,4.2,https://www.udemy.com/course/how-to-turn-your-idea-into-a-wordpress-plugin/,Udemy
8964,ASP NET CORE WEB API,464,3,https://www.udemy.com/course/aspnet-core-web-api/,Udemy
8965,Design Patterns in TypeScript,464,3.8,https://www.udemy.com/course/design-patterns-in-typescript/,Udemy
8966,Java Interview Questions Boot Camp - 1000+ Q& A Master Class,464,4.2,https://www.udemy.com/course/java-interview-questions-bootcamp-master-class-1000-java-questions/,Udemy
8967,Learn to Become A Frontend Web Developer: A Beginner Course,464,3.4,https://www.udemy.com/course/frontend-web-development-for-beginners-learn-by-creating/,Udemy
8968,Learning Objective-C Programming,464,4.2,https://www.udemy.com/course/learning-objective-c-programming/,Udemy
8969,Learning Doctrine The Easy Way!,461,4.1,https://www.udemy.com/course/learning-doctrine-the-easy-way/,Udemy
8970,MongoDB Fundamentals For Developers-Learn By Exercises,461,3.4,https://www.udemy.com/course/mongodb30/,Udemy
8971,Oracle BPM 12c for Beginners (step-by-step),460,4.5,https://www.udemy.com/course/oracle-bpm-12c-for-beginners-step-by-step/,Udemy
8972,Test Reporting - Know-How & Templates for Test Managers,460,4.9,https://www.udemy.com/course/testreporting-know-how-for-testmanagers/,Udemy
8973,.NET/C# Beginners Bootcamp,459,3.5,https://www.udemy.com/course/net-csharp-beginners-bootcamp/,Udemy
8974,Advanced VDI with VMware Horizon 7,459,4,https://www.udemy.com/course/advanced-vdi-with-vmware-horizon-7/,Udemy
8975,Create a Successful Multivendor Website Like Amazon,459,4.4,https://www.udemy.com/course/create-a-buy-and-sell-website-like-amazon-with-joomla/,Udemy
8976,XML XQuery - Crash Course for Beginners,459,2.8,https://www.udemy.com/course/xml-xquery-crash-course-for-beginners/,Udemy
8977,AutoCAD Programming Using C#.NET - Beginner Course,457,4.5,https://www.udemy.com/course/autocad-programming-using-csharp-beginner-course/,Udemy
8978,Partial Shade & Mismatch losses on PV arrays MATLAB/Simulink,457,3.8,https://www.udemy.com/course/partial-shade-mismatch-losses-on-pv-arrays-matlabsimulink/,Udemy
8979,The Philosophy of FileMaker - Part 3,457,4.7,https://www.udemy.com/course/the-philosophy-of-filemaker-part-3/,Udemy
8980,Filemaker Time Registration for Freelancers,455,4.5,https://www.udemy.com/course/filemaker-time-registration-for-freelancers/,Udemy
8981,The JavaScript Design Patterns and Best Practices Collection,455,3.5,https://www.udemy.com/course/the-javascript-design-patterns-and-best-practices-collection/,Udemy
8982,Mastering SSRS Reports Development for Mobile Devices,454,4.1,https://www.udemy.com/course/visual-analytics-with-ssrs-ssas-on-ios-android-windows-10/,Udemy
8983,Networking on Android using Retrofit 2,454,4,https://www.udemy.com/course/android-retrofit-2/,Udemy
8984,beginner to advanced - how to become a data scientist,453,4.4,https://www.udemy.com/course/beginner-to-advanced-how-to-become-a-data-scientist/,Udemy
8985,Introduction to C++ and Qt5 Programming for Raspberry Pi,453,3.5,https://www.udemy.com/course/introduction-to-cplusplus-and-qt5-programming-for-raspberry-pi/,Udemy
8986,Azure Serverless - Hands on Learning!,452,4.4,https://www.udemy.com/course/azure-serverless-hands-on-learning/,Udemy
8987,Azure Serverless - Hands on Learning!,452,4.4,https://www.udemy.com/course/azure-serverless-hands-on-learning/,Udemy
8988,Developer Essentials: Personal Git Server,452,3.8,https://www.udemy.com/course/devessentials-personal-gitlab-repository/,Udemy
8989,Developer Essentials: Personal Git Server,452,3.8,https://www.udemy.com/course/devessentials-personal-gitlab-repository/,Udemy
8990,Salesforce Apex Trigger and Trigger Design Pattern,452,4.3,https://www.udemy.com/course/salesforce-apex-trigger-and-trigger-design-pattern/,Udemy
8991,Unity Game Boost: Coin Management System,452,4.4,https://www.udemy.com/course/unity-game-boost-coin-management-system/,Udemy
8992,Learn Axure RP for Web and Mobile App Prototyping,451,4.4,https://www.udemy.com/course/learn-axure-rp-for-web-and-mobile-app-prototyping/,Udemy
8993,Squarespace blog in one hour - No Coding Required,451,4.5,https://www.udemy.com/course/squarespace-blog-in-one-hour-no-coding-required/,Udemy
8994,WordPress Theme Customization 101 (for beginners),451,4,https://www.udemy.com/course/wordpress-theme-customization-101-for-beginners/,Udemy
8995,Backup and Restore Fundamentals in PostgreSQL DB - Level 2,450,3.2,https://www.udemy.com/course/backup-and-restore-fundamentals-in-postgresql-db-level-2/,Udemy
8996,Real time project with lightning web component.,450,4.7,https://www.udemy.com/course/lightning-web-components-with-project/,Udemy
8997,The Ultimate Python Masterclass - learn from scratch,450,4.3,https://www.udemy.com/course/python-masterclass/,Udemy
8998,Unity 5 Build a chat system for online multiplayer games,450,4.4,https://www.udemy.com/course/unity-5-build-a-chat-system-for-online-multiplayer-games/,Udemy
8999,Beginner Mobile App Development with Appcelerator Titanium,449,3.6,https://www.udemy.com/course/mobile-phone-development/,Udemy
9000,Microsoft Azure: Cloud Computing Made Easy: 3-in-1,449,4.6,https://www.udemy.com/course/microsoft-azure-cloud-computing-made-easy-3-in-1/,Udemy
9001,Node.js Design Patterns,449,4.1,https://www.udemy.com/course/nodejs-design-patterns/,Udemy
9002,Python Game Development using Pygame and Python 3,449,4.2,https://www.udemy.com/course/python-game-development-using-pygame-and-python-3/,Udemy
9003,Learn Mobile App Development with Ionic Framework,448,4.2,https://www.udemy.com/course/learn-mobile-app-deveopment-with-ionic-framework/,Udemy
9004,Mobile GIS and Mapping Applications with Leaflet,447,4.6,https://www.udemy.com/course/mobile-gis-and-mapping-applications-with-leaflet/,Udemy
9005,Android - professional mobile development,446,3.6,https://www.udemy.com/course/android-become-a-professional-mobile-developer/,Udemy
9006,Creating Kid's Games with Construct 2,446,4.6,https://www.udemy.com/course/construct2kidsgames/,Udemy
9007,Learn iOS10 Development with Swift3 & Xcode8 - Build 14 Apps,446,4.4,https://www.udemy.com/course/learn-ios10-development-with-swift-3-xcode-8/,Udemy
9008,Working with SQS and SNS: AWS with Python and Boto3 Series,446,4.3,https://www.udemy.com/course/working-with-sqs-and-sns-aws-with-python-and-boto3-series/,Udemy
9009,Working with SQS and SNS: AWS with Python and Boto3 Series,446,4.3,https://www.udemy.com/course/working-with-sqs-and-sns-aws-with-python-and-boto3-series/,Udemy
9010,Advanced CSS Development,445,4,https://www.udemy.com/course/refactoru-advanced-css-development/,Udemy
9011,AWS lambda for .NET C# developers,445,3.3,https://www.udemy.com/course/lambda-csharp/,Udemy
9012,Become a Professional JavaScript Programmer,445,3.7,https://www.udemy.com/course/become-a-professional-javascript-programmer/,Udemy
9013,ECMAScript 6: Learn the most efficient way out in Javascript,444,4.4,https://www.udemy.com/course/ecmascript-six/,Udemy
9014,Mastering Multithreading Programming with Go (Golang),444,4.8,https://www.udemy.com/course/multithreading-in-go-lang/,Udemy
9015,Mastering Unix : AWK Commands,444,3.3,https://www.udemy.com/course/mastering-unix-commands/,Udemy
9016,Phonegap Application Development Complete Training,444,3.2,https://www.udemy.com/course/building-mobile-apps-using-phonegap/,Udemy
9017,Unreal Engine 4.x Projects,444,4.1,https://www.udemy.com/course/unreal-engine-4x-projects/,Udemy
9018,A Gentle Intro To Game Development Using C# and MonoGame,443,4.2,https://www.udemy.com/course/a-gentle-intro-to-game-development-using-c-and-monogame/,Udemy
9019,"Chatbot Building: Rasa, DialogFlow & WIT.AI Bots with Python",443,2.8,https://www.udemy.com/course/chatbot-building-rasa-dialogflow-witai-python/,Udemy
9020,Complete Nuxt.js 2.4+ Course,443,4.5,https://www.udemy.com/course/complete-nuxtjs-course/,Udemy
9021,Create Instagram Like App For Android,442,4.1,https://www.udemy.com/course/instagram-like-app-for-android/,Udemy
9022,Implement Adobe Analytics - The Ultimate Student Guide,442,4.1,https://www.udemy.com/course/adobe-analytics-implementation-guide/,Udemy
9023,Learn ELM Functional Programming and Make 22 GameMaker Games,442,3.6,https://www.udemy.com/course/learn-elm-functional-programming-and-make-22-gamemaker-games/,Udemy
9024,AWS (Amazon Web Services) Tutorials for Beginners,441,3.2,https://www.udemy.com/course/aws-administration/,Udemy
9025,Getting Started with Apache Maven,441,3.8,https://www.udemy.com/course/getting-started-with-apache-maven/,Udemy
9026,Ultimate Neural Nets and Deep Learning Masterclass in Python,441,3.7,https://www.udemy.com/course/neural-nets/,Udemy
9027,Add HTML5 Animation to Your Web Pages Using CreateJS,440,4.4,https://www.udemy.com/course/learn-basic-html-animation-using-createjs/,Udemy
9028,"Coding for Kids and Parents: HTML, CSS, and JavaScript ES6",440,3.3,https://www.udemy.com/course/coding-for-kids-and-parents-html-css-and-javascript/,Udemy
9029,Learn Pascal Programming from Scratch,440,4.1,https://www.udemy.com/course/learn-pascal-programming-from-scratch/,Udemy
9030,Selenium WebDriver Advanced - Industry Standard Framework,440,4.3,https://www.udemy.com/course/selenium-webdriver-advanced-framework/,Udemy
9031,Shell Scripting : Novice to Ninja : With 50 Practice Sets,440,3.9,https://www.udemy.com/course/unix-shell-scripting/,Udemy
9032,Android App Development using Android Studio - Advance,439,4.1,https://www.udemy.com/course/sisoft-android-app-development-advance/,Udemy
9033,Publish your own Spring Ninja* game for iPhone and Android,439,3.6,https://www.udemy.com/course/publish-your-own-spring-ninja-game-for-iphone-and-android/,Udemy
9034,Unity3D Stickers 2D Game Step By Step,439,3.5,https://www.udemy.com/course/unity3d-stickers-2d-game-step-by-step/,Udemy
9035,Artificial Intelligence - TensorFlow Machine Learning,438,3.3,https://www.udemy.com/course/tensorflow-js/,Udemy
9036,Prototyping with Sketch,438,4,https://www.udemy.com/course/sketch-prototyping/,Udemy
9037,Python Automation Made Easy!,438,3.3,https://www.udemy.com/course/python-automation-made-easy/,Udemy
9038,Apache Spark Interview Questions Preparation Course,437,3.6,https://www.udemy.com/course/apache-spark-interview-questions-preparation-course/,Udemy
9039,C to Learn Programming Technique : C to Master Skills,437,4.1,https://www.udemy.com/course/c-language-to-learn-programming-technique-c-to-master-skill/,Udemy
9040,Data Science: Machine Learning and Statistical Modeling in R,437,4.2,https://www.udemy.com/course/ultimate-machine-learning-with-r/,Udemy
9041,Full Scratch 3.0 Programming Course: Beginner to Advanced,437,4.3,https://www.udemy.com/course/learn-to-code-with-scratch-programming-course/,Udemy
9042,Learn the Agile Methodology,437,4.1,https://www.udemy.com/course/introduction-to-agile/,Udemy
9043,Accelerated Javascript Guide for all level JS learners,436,4.6,https://www.udemy.com/course/accelerated-js-training/,Udemy
9044,Perforce (Helix Core): A Full Step By Step Guide - Hands On!,436,4.5,https://www.udemy.com/course/perforce/,Udemy
9045,Javascript Debugging Crash Course,435,3.6,https://www.udemy.com/course/javascript-debugging-crash-course/,Udemy
9046,Mastering Odoo v11.0 Development,435,3.4,https://www.udemy.com/course/mastering-odoo-v110-development/,Udemy
9047,Rapid PrimeFaces,435,3.9,https://www.udemy.com/course/rapid-primefaces/,Udemy
9048,"Scripting for Beginner [Python, Ruby, Shell]",435,4.3,https://www.udemy.com/course/scripting-for-beginner/,Udemy
9049,Design Patterns In C# for C# Software Projects/Architecture,434,3.3,https://www.udemy.com/course/design-patterns-through-csharp/,Udemy
9050,Endless Worlds with Swift and Sprite Kit,434,4.4,https://www.udemy.com/course/endless-worlds-with-swift-and-sprite-kit/,Udemy
9051,iOS 12 & Objective-C - Complete Developer Course,434,4.2,https://www.udemy.com/course/ios-12-objective-c/,Udemy
9052,Master Automation & Web Services Testing using UFT/QTP,434,3.5,https://www.udemy.com/course/master-automation-web-services-testing-using-uftqtp/,Udemy
9053,Become an Oculus Rift Game Developer for beginners,433,3.6,https://www.udemy.com/course/oculus-rift-game-development/,Udemy
9054,Become an Oculus Rift Game Developer for beginners,433,3.6,https://www.udemy.com/course/oculus-rift-game-development/,Udemy
9055,iOS 11 & Swift 4 - Complete Developer Course,432,4.5,https://www.udemy.com/course/ios11-swift-4/,Udemy
9056,Learning Firebase,432,3.6,https://www.udemy.com/course/learning-firebase/,Udemy
9057,Lua Programming: Become a Master of Lua,432,3.4,https://www.udemy.com/course/lua-programming-become-a-master-of-lua/,Udemy
9058,Lua Programming: Become a Master of Lua,432,3.4,https://www.udemy.com/course/lua-programming-become-a-master-of-lua/,Udemy
9059,Make a Unity® Platform Game & Low Poly Characters in Blender,432,4.6,https://www.udemy.com/course/unitygamelowpolycharacters/,Udemy
9060,Python: Artificial Intelligence with Python: 3-in-1,432,3.2,https://www.udemy.com/course/python-artificial-intelligence-with-python-3-in-1/,Udemy
9061,Projects in ASP.NET Core 2.0,431,4,https://www.udemy.com/course/projects-in-aspnet-core-20/,Udemy
9062,Sara Learns to Code. Making an App from Scratch,431,4,https://www.udemy.com/course/sara-learns-to-code-making-an-app-from-scratch/,Udemy
9063,IPFS and Decentralised Networking,430,4.1,https://www.udemy.com/course/ipfs-networking/,Udemy
9064,Google Kubernetes Engine (GKE) - A Beginner's Guide,429,4.6,https://www.udemy.com/course/google-kubernetes-engine-hands-on-lab-for-absolute-beginners/,Udemy
9065,Custom Theme Creation for WordPress using HTML5 and CSS3,428,4,https://www.udemy.com/course/custom-theme-creation-for-wordpress/,Udemy
9066,JavaScript For Absolute Beginners - Level Two,428,2.9,https://www.udemy.com/course/javascript-for-absolute-beginners-level-two/,Udemy
9067,Learn to Build Web Apps Using Cake PHP,428,4.4,https://www.udemy.com/course/learn-to-build-web-apps-using-cake-php/,Udemy
9068,Learning Path: Up and Working with VMware Horizon 7,428,4.5,https://www.udemy.com/course/learning-path-up-and-working-with-vmware-horizon-7/,Udemy
9069,Mastering Yii 2,428,3.7,https://www.udemy.com/course/mastering-yii-2/,Udemy
9070,The Complete TypeScript Programming Guide for Web Developers,428,4.5,https://www.udemy.com/course/typescript-programming/,Udemy
9071,The Ultimate Hyper-Casual Guide With Unity,428,3.9,https://www.udemy.com/course/the-ultimate-hyper-casual-guide-with-unity/,Udemy
9072,Understanding Advance PHP Techniques with OOP | AJAX | MySQL,428,4.1,https://www.udemy.com/course/understanding-advance-php-techniques-with-oop-ajax-mysql/,Udemy
9073,Become a Mobile App Growth Hacker . Total Theory & Training,427,3.9,https://www.udemy.com/course/become-a-mobile-app-growth-hacker-total-theory-and-training/,Udemy
9074,machine learning for beginners - neural networks,427,4.3,https://www.udemy.com/course/machine-learning-for-beginners-neural-networks/,Udemy
9075,Apache Kafka Guru - Zero to Hero in Minutes (Mac/Windows),426,3.6,https://www.udemy.com/course/kafka-tutorial/,Udemy
9076,Create Your Own iPad & Android Publications,426,4.3,https://www.udemy.com/course/designing-for-the-ipad/,Udemy
9077,Your Second JavaScript Course,426,4.5,https://www.udemy.com/course/javascript-boost/,Udemy
9078,Advance Your Coding Skills: Learn Swift and Xamarin,425,4.2,https://www.udemy.com/course/advance-your-coding-skills-learn-swift-and-xamarin/,Udemy
9079,Create and Manage a Hosted Website With Dreamweaver,425,3.9,https://www.udemy.com/course/dreamweaver-ftp/,Udemy
9080,IBM Cognos Framework Manager,425,4.1,https://www.udemy.com/course/ibm-cognos-framework-manager/,Udemy
9081,Learning Path: Unity: VR Development with Unity 5,425,3.9,https://www.udemy.com/course/learning-pathunityvirtual-reality-development-with-unity-5/,Udemy
9082,Mastering MapKit for iOS,425,4.5,https://www.udemy.com/course/mastering-mapkit-for-ios/,Udemy
9083,The Complete PHP 7 Guide for Web Developers,425,4.7,https://www.udemy.com/course/the-complete-php-7-guide-for-web-developers/,Udemy
9084,A crash course in neural networks for beginners,424,4.2,https://www.udemy.com/course/a-crash-course-in-neural-networks-for-beginners/,Udemy
9085,Basics of Coding with Unreal Engine 4,422,4.1,https://www.udemy.com/course/basics-of-coding-with-unreal-engine-4/,Udemy
9086,Build 4 Augmented Reality (AR) apps with ARCORE and Unity,422,3.8,https://www.udemy.com/course/build-augmented-reality-ar-apps-with-arcore-and-unity/,Udemy
9087,Swift for Absolute Beginners,422,4.2,https://www.udemy.com/course/swift-for-absolute-beginners/,Udemy
9088,The Data Science & Machine Learning Bootcamp in Python,422,4.4,https://www.udemy.com/course/data-science-bootcamp-in-python/,Udemy
9089,Build a Forensic Virtual Machine,421,4.5,https://www.udemy.com/course/surviving-digital-forensics-paladin-virtual-machine/,Udemy
9090,Getting Started with Embedded AI | Edge AI,421,4,https://www.udemy.com/course/getting-started-with-embedded-ai-hands-on-experience/,Udemy
9091,The Complete Natural Language Processing (NLP) Course,421,4.2,https://www.udemy.com/course/complete-nlp-course/,Udemy
9092,"Java Multithreading , Concurrency & Parallel Programming 2/e",420,4.2,https://www.udemy.com/course/java-multithreading-concurrency-parallel-programming-2e/,Udemy
9093,Ruby Scripting for Software Testers,420,3.8,https://www.udemy.com/course/ruby-scripting-software-testers/,Udemy
9094,Ruby Scripting for Software Testers,420,3.8,https://www.udemy.com/course/ruby-scripting-software-testers/,Udemy
9095,SQL Server Database Administrator: Learn SQL DBA Skills,420,4.5,https://www.udemy.com/course/become-a-sql-server-dba-some-dba-can-earn-700-a-day/,Udemy
9096,Apache Airflow: Complete Hands-On Beginner to Advanced Class,419,4.8,https://www.udemy.com/course/apache-airflow-course/,Udemy
9097,Mastering Alexa,419,3.3,https://www.udemy.com/course/intermediate-alexa/,Udemy
9098,Mastering in Visualization with R programming,419,3.5,https://www.udemy.com/course/mastering-in-visualization-with-r-programming/,Udemy
9099,Django with GraphQL,418,4.4,https://www.udemy.com/course/django-with-graphql/,Udemy
9100,Laravel 7 Vuejs & RESTful API Course With Complete Project,417,4.2,https://www.udemy.com/course/laravel-vuejs-restful-api-course/,Udemy
9101,Laravel 7 Vuejs & RESTful API Course With Complete Project,417,4.2,https://www.udemy.com/course/laravel-vuejs-restful-api-course/,Udemy
9102,Mastering REST APIs in Node.js: Zero To Hero,417,4.3,https://www.udemy.com/course/mastering-rest-apis-in-nodejs-zero-to-hero/,Udemy
9103,QC201 : Advanced Math for Quantum Computing,417,4.6,https://www.udemy.com/course/qc201-advanced-math-for-quantum-computing-mathematics-physics/,Udemy
9104,The Full Stack Developer Bootcamp,417,3.8,https://www.udemy.com/course/the-full-stack-developer-bootcamp/,Udemy
9105,Cross-platform Desktop App Development for Windows Mac Linux,416,4.7,https://www.udemy.com/course/cross-platform-desktop-app-development-windows-mac-linux/,Udemy
9106,Unity 5 Multiplayer InGame Mail Messaging,416,4.8,https://www.udemy.com/course/unity-5-multiplayer-ingame-mail-messaging/,Udemy
9107,iOS 9 and Swift 2: Step It Up!,415,4.4,https://www.udemy.com/course/build-ios9-swift-2-music-video-app-using-rest-apis/,Udemy
9108,"Learn Scratch Programming: Fast, Easy, and Fun!",415,4.4,https://www.udemy.com/course/scratch-programming-fundamentals/,Udemy
9109,Setup Webserver (Nginx) & a Caching Server(Varnish),415,3.7,https://www.udemy.com/course/setupwebservernginxvarnish/,Udemy
9110,Objective C for iPhone-iPad App Programming,414,3.1,https://www.udemy.com/course/learn-objective-c-for-iphone-ipad-app-programming/,Udemy
9111,Building an Unreal RTS Game: The Basics,413,3.8,https://www.udemy.com/course/building-an-unreal-rts-game-the-basics/,Udemy
9112,Database Normalization Simplified,413,4.4,https://www.udemy.com/course/database-normalization-simplified/,Udemy
9113,Java: Java for complete beginners,413,4.2,https://www.udemy.com/course/java-java-core-for-beginner-developers-or-automation-tester/,Udemy
9114,"Master RxJava , Dagger with MVVM for Android Development",413,3.4,https://www.udemy.com/course/rxjava-master-class-learn-rxjava-for-android-development/,Udemy
9115,XML DOM - Crash Course for Beginners,413,3.3,https://www.udemy.com/course/xml-dom-crash-course-for-beginners/,Udemy
9116,Build a Modern React and Redux App with CircleCI CI/CD & AWS,412,4.8,https://www.udemy.com/course/build-a-modern-react-and-redux-app-with-circleci-cicd-aws/,Udemy
9117,Complete iOS 11 developer Bootcamp,412,4.8,https://www.udemy.com/course/complete-ios-11-developer-bootcamp/,Udemy
9118,From Zero to Flask: The Professional Way,412,4.1,https://www.udemy.com/course/from-zero-to-flask/,Udemy
9119,JAMStack: The Complete Guide,412,4.6,https://www.udemy.com/course/jamstack/,Udemy
9120,Scala & Functional programming - JVM Guru,412,4.6,https://www.udemy.com/course/scala-and-functional-programming-for-beginners/,Udemy
9121,"Build 2D, 3D, and VR Games in Unity and Unreal *Masterclass*",411,4.5,https://www.udemy.com/course/build-2d-3d-and-vr-games-in-unity-and-unreal-masterclass/,Udemy
9122,DotNetNuke Development Made Easy For ASP.NET Developers!,411,3.4,https://www.udemy.com/course/dotnetnuke-development-made-easy/,Udemy
9123,Xamarin & Firebase: Authentication and Firestore for Xamarin,411,4.6,https://www.udemy.com/course/xamarin-and-firebase/,Udemy
9124,How To Be A Successful Bartender,410,4.4,https://www.udemy.com/course/how-to-be-a-successful-bartender/,Udemy
9125,"Learn HTML5, CSS and JavaScript Basics from Scratch",410,4.4,https://www.udemy.com/course/learn-html5-css-and-javascript-basics-from-scratch-build-websites-apps/,Udemy
9126,Learn Partitioning in PostgreSQL from Scratch,410,3.5,https://www.udemy.com/course/learn-partitioning-in-postgresql-from-scratch/,Udemy
9127,Learning Path: Go: Concurrency & Design Patterns for Gophers,410,4.1,https://www.udemy.com/course/learning-pathgo-concurrency-and-design-patterns-for-gophers/,Udemy
9128,Beginner's ES6 Programming. Code for the Web in JavaScript!,408,4.5,https://www.udemy.com/course/beginners-es6-programming-code-for-the-web-in-javascript/,Udemy
9129,Build Ecommerce Website to Master Django and Python,408,4.2,https://www.udemy.com/course/build-ecommerce-website-to-master-django-and-python/,Udemy
9130,Comprehensive Subversion,408,4.2,https://www.udemy.com/course/comprehensive-subversion/,Udemy
9131,Intermediate JavaScript Development,408,3.8,https://www.udemy.com/course/refactoru-intermediate-js/,Udemy
9132,Introducing Ionic 2,408,3.3,https://www.udemy.com/course/introducing-ionic-2/,Udemy
9133,Laravel Payment Processing Using the Best Payment Platforms,408,4.9,https://www.udemy.com/course/laravel-payment-processing-integrating-the-best-gateways-paypal-stripe/,Udemy
9134,Learning PySpark,408,3.5,https://www.udemy.com/course/learning-pyspark/,Udemy
9135,Swift for Beginners - Create your first iOS App with Swift,408,3.5,https://www.udemy.com/course/start-developing-ios-apps-with-swift-for-beginners/,Udemy
9136,Create HTML5 Games Using Adobe Animate,407,4.5,https://www.udemy.com/course/create-html5-games-using-adobe-animate/,Udemy
9137,ASP.NET CORE 2.2.1 COURSE,406,1.8,https://www.udemy.com/course/asp-net-core-2-angular-4/,Udemy
9138,Create a Fun Life Simulator Game using playMaker and Unity,406,4.2,https://www.udemy.com/course/create-a-fun-life-simulator-game-using-playmaker-and-unity/,Udemy
